amount,location,device,time,is_fraud
49.91,Tokyo,Mobile,12,0
13.43,London,Tablet,5,0
30.94,Dubai,Mobile,8,0
63.01,Tokyo,POS,7,0
121.67,Dubai,POS,9,0
122.77,London,ATM,23,0
140.37,London,Mobile,1,0
32.81,Moscow,Tablet,2,0
96.98,London,POS,6,0
25.44,Singapore,Desktop,17,0
33.73,Moscow,Mobile,6,0
24.3,Singapore,Mobile,5,0
18.04,Tokyo,Tablet,17,0
215.0,Moscow,Desktop,14,1
142.23,London,ATM,15,0
195.26,Tokyo,POS,15,0
69.63,Sydney,POS,15,0
156.72,Mumbai,ATM,13,1
9.61,Singapore,Tablet,12,0
172.33,Singapore,Mobile,18,0
81.03,Dubai,Mobile,8,0
132.93,Dubai,POS,7,0
101.29,Tokyo,Desktop,5,0
22.52,Moscow,ATM,19,0
12.83,Tokyo,Mobile,0,0
30.47,,Mobile,5,0
124.14,Lagos,POS,3,1
142.47,London,POS,8,0
14.81,Mumbai,ATM,5,0
22.66,Lagos,Mobile,12,1
30.1,London,Desktop,23,0
45.01,Sydney,Tablet,10,0
14.91,Mumbai,ATM,23,0
13.95,London,Mobile,7,0
,,Tablet,18,0
73.32,New York,Mobile,3,0
,Singapore,POS,14,0
58.71,London,Mobile,18,0
213.66,Moscow,ATM,16,1
15.93,Tokyo,Mobile,22,0
,London,Tablet,14,0
205.87,Dubai,POS,14,0
42.09,Dubai,Mobile,15,0
35.48,Moscow,Mobile,8,0
239.81,Singapore,Desktop,5,0
47.62,Lagos,Tablet,21,0
224.74,Lagos,POS,23,1
106.9,New York,Desktop,22,0
45.74,Lagos,Mobile,18,0
113.03,Lagos,ATM,5,1
94.87,Sydney,Mobile,5,0
204.99,Lagos,Desktop,7,0
36.48,Tokyo,ATM,12,0
69.78,Singapore,ATM,5,0
62.32,Moscow,Mobile,18,0
144.69,Sydney,Mobile,2,0
21.59,London,Tablet,21,0
204.11,Lagos,Mobile,10,0
111.38,Sydney,POS,9,0
15.66,Lagos,Desktop,10,0
251.91,Tokyo,Mobile,11,0
778.6,Dubai,Desktop,13,0
200.74,Tokyo,Tablet,7,0
320.44,Moscow,POS,7,1
73.25,Dubai,Desktop,9,0
10.72,Mumbai,Mobile,3,0
8.77,London,Desktop,5,0
88.29,Mumbai,Tablet,10,0
34.77,Sao Paulo,POS,0,0
,Dubai,ATM,10,0
,Singapore,ATM,9,0
131.26,Dubai,Desktop,0,0
13.49,Singapore,ATM,11,0
40.7,Tokyo,Mobile,15,0
351.03,Singapore,Desktop,18,0
20.43,Dubai,Desktop,9,0
173.6,Lagos,POS,12,0
39.13,Moscow,POS,1,1
121.56,Singapore,Mobile,7,0
222.98,New York,ATM,15,0
150.72,Moscow,ATM,11,0
181.29,Lagos,ATM,22,0
18.79,Moscow,Desktop,19,0
227.02,Lagos,ATM,21,0
26.1,Lagos,POS,11,0
88.72,Sydney,Tablet,1,0
88.59,,Desktop,13,0
113.71,New York,POS,22,0
96.61,Sydney,POS,4,0
26.36,Tokyo,Desktop,23,0
15.11,Dubai,ATM,0,0
174.09,Lagos,Mobile,14,0
81.81,Dubai,Tablet,22,0
236.11,Sydney,Mobile,5,0
63.48,Dubai,Desktop,6,0
14.22,,Mobile,19,0
193.01,Singapore,Mobile,8,0
44.37,Singapore,Desktop,15,0
97.14,Moscow,Mobile,2,1
32.71,Singapore,Mobile,16,0
406.97,New York,POS,12,0
25.43,London,Mobile,12,0
46.01,Tokyo,Mobile,17,0
75.05,Singapore,Mobile,10,0
20.06,London,Mobile,16,0
95.93,Sydney,Mobile,10,0
392.72,Sydney,ATM,20,0
38.88,Dubai,Desktop,13,0
102.99,Moscow,Desktop,6,0
3.24,Sao Paulo,Desktop,21,0
63.89,New York,Mobile,7,0
47.26,Mumbai,Tablet,22,0
27.1,Lagos,ATM,23,0
219.11,Lagos,Mobile,13,0
46.58,Singapore,Mobile,10,0
54.86,New York,Tablet,6,0
,Sydney,Mobile,20,0
8.1,Moscow,Mobile,6,0
19.2,Sao Paulo,Tablet,14,0
191.94,Dubai,Tablet,19,0
6.55,Lagos,Mobile,4,0
28.7,Dubai,POS,4,0
42.96,Dubai,Mobile,22,0
453.95,Moscow,Mobile,23,1
155.32,Sydney,POS,7,0
36.13,Sao Paulo,Tablet,5,0
280.05,Moscow,Tablet,15,0
29.53,New York,Tablet,14,0
202.35,Lagos,Tablet,6,0
14.96,Sydney,ATM,5,0
217.15,Singapore,Desktop,13,0
42.66,Lagos,Desktop,6,0
21.51,Singapore,POS,12,0
52.52,London,Mobile,16,0
90.48,Sao Paulo,POS,6,1
38.7,Singapore,Mobile,13,0
122.65,Lagos,Desktop,23,0
35.12,Lagos,POS,12,0
131.95,Tokyo,Tablet,3,0
108.47,Sydney,Mobile,17,0
62.36,Lagos,Desktop,10,0
41.04,New York,POS,17,0
78.78,Lagos,ATM,0,0
122.15,Tokyo,Desktop,17,0
644.18,Dubai,Mobile,16,0
187.42,Lagos,Desktop,0,1
195.11,Sao Paulo,Desktop,11,0
1992.93,Dubai,Mobile,11,0
117.63,Dubai,ATM,13,0
113.65,Dubai,Desktop,14,0
144.66,Tokyo,Desktop,16,0
21.98,Dubai,Desktop,21,0
40.92,Singapore,Mobile,18,0
38.21,Lagos,Desktop,7,0
135.96,Moscow,Desktop,23,0
55.06,Sydney,Mobile,11,1
77.64,Tokyo,Tablet,20,0
220.57,Sao Paulo,Desktop,11,0
172.34,Sao Paulo,Desktop,7,0
55.82,Dubai,ATM,17,0
31.91,Singapore,Desktop,17,0
232.48,Lagos,Desktop,2,0
156.22,Sao Paulo,ATM,1,1
11.39,Lagos,Desktop,18,0
47.25,Mumbai,Desktop,3,0
80.0,New York,POS,11,1
157.07,New York,Desktop,11,0
181.47,Dubai,ATM,10,0
91.13,Sao Paulo,Desktop,11,0
,Sao Paulo,Desktop,22,0
71.56,Tokyo,Mobile,12,0
31.78,Sao Paulo,Mobile,20,0
50.03,New York,Desktop,11,0
68.09,Tokyo,Mobile,11,0
64.19,Sydney,Desktop,15,0
8.38,Tokyo,Mobile,5,0
43.07,Dubai,Mobile,22,0
70.94,Mumbai,Desktop,22,0
48.94,Sydney,Tablet,4,0
50.83,London,Mobile,3,0
114.07,Sao Paulo,POS,8,0
20.35,Sydney,Mobile,4,0
11.12,Sydney,Mobile,1,0
45.47,Lagos,ATM,19,0
154.55,Tokyo,ATM,4,0
426.8,Tokyo,Desktop,8,0
157.64,Sydney,Desktop,23,0
13.26,Singapore,ATM,9,0
51.65,Moscow,Desktop,0,0
88.44,Tokyo,Mobile,5,0
81.07,Mumbai,Mobile,5,0
120.69,Mumbai,Mobile,13,0
24.32,Singapore,POS,10,0
71.62,Singapore,Tablet,1,0
105.89,Sao Paulo,Mobile,7,0
165.38,Sydney,Mobile,11,0
27.49,London,Mobile,13,0
45.62,Singapore,POS,10,0
3.41,Sydney,ATM,23,0
33.66,Lagos,Desktop,11,0
37.46,Mumbai,POS,16,0
21.72,Moscow,Mobile,13,0
80.01,Tokyo,Desktop,9,0
62.71,Singapore,Desktop,0,0
5.56,Dubai,Mobile,16,0
84.53,Moscow,Desktop,20,0
24.02,Tokyo,POS,20,0
113.78,Lagos,Mobile,19,0
16.28,Sydney,Desktop,5,0
68.92,Sao Paulo,ATM,10,0
,Dubai,POS,17,0
93.08,Dubai,Desktop,17,0
76.49,Moscow,Mobile,14,0
50.37,New York,POS,1,1
12.31,Mumbai,Mobile,17,0
13.13,Mumbai,Mobile,13,0
35.08,Tokyo,Mobile,2,0
,Tokyo,Desktop,12,0
34.16,Tokyo,Tablet,17,0
132.65,London,POS,22,0
49.05,Mumbai,Desktop,18,0
23.07,Singapore,ATM,6,0
49.11,New York,Desktop,16,0
85.49,Mumbai,Tablet,16,0
95.33,Dubai,Mobile,4,0
526.48,Tokyo,Mobile,19,0
31.95,London,Desktop,3,0
61.51,Tokyo,POS,18,0
106.56,Tokyo,Mobile,17,0
64.99,London,Desktop,23,0
,Mumbai,Desktop,15,0
12.13,Dubai,Desktop,1,0
38.02,Sydney,Mobile,23,0
20.47,Sao Paulo,Mobile,9,0
9.98,Sydney,Mobile,10,0
27.79,Singapore,ATM,20,0
21.08,Sydney,POS,5,0
126.74,Sydney,Mobile,15,0
129.18,Lagos,Mobile,18,0
24.67,London,Desktop,12,0
50.09,Mumbai,Mobile,17,0
8.64,London,POS,17,0
38.71,Tokyo,Desktop,12,0
103.43,Singapore,ATM,2,0
165.25,Sao Paulo,Mobile,17,0
30.44,Mumbai,ATM,18,0
212.1,Sydney,POS,7,0
12.59,Sao Paulo,POS,19,0
16.9,Singapore,ATM,5,0
145.57,Dubai,Desktop,4,0
419.15,New York,Mobile,3,0
114.75,London,Desktop,13,0
63.79,Sydney,POS,6,0
,Tokyo,ATM,16,0
7.21,Tokyo,Desktop,15,0
76.89,Moscow,POS,10,0
44.98,Mumbai,Mobile,6,0
19.76,London,Mobile,21,0
71.67,Sao Paulo,Desktop,21,0
75.69,Singapore,Desktop,8,0
188.45,New York,Mobile,5,0
77.5,New York,POS,19,0
257.56,Lagos,Desktop,16,0
67.28,Tokyo,Desktop,10,0
58.74,Singapore,Mobile,12,0
215.02,Sydney,Mobile,17,0
22.73,Singapore,Tablet,5,0
1474.23,Sao Paulo,ATM,23,1
100.76,Mumbai,Mobile,13,0
101.38,Moscow,POS,3,1
118.82,Mumbai,POS,22,0
525.76,Sao Paulo,POS,23,1
159.45,Dubai,Desktop,22,0
11.41,New York,Desktop,16,0
312.25,Mumbai,POS,6,0
45.83,Singapore,Desktop,12,0
75.03,Dubai,Mobile,12,0
16.33,Mumbai,Desktop,12,0
118.96,Lagos,Desktop,3,0
32.57,Sydney,Desktop,7,0
74.45,Sao Paulo,ATM,11,0
48.79,Singapore,Desktop,12,0
554.19,Moscow,Mobile,7,0
590.21,Sydney,ATM,17,0
70.19,Mumbai,Mobile,22,0
71.55,Mumbai,Mobile,11,0
44.22,New York,POS,15,0
225.11,Tokyo,ATM,4,1
46.44,Tokyo,Tablet,4,0
41.95,,Desktop,1,0
195.67,Tokyo,Desktop,23,0
36.89,Moscow,POS,7,0
63.97,Sydney,ATM,16,0
11.71,Sydney,Mobile,14,0
144.69,Sydney,ATM,3,0
563.94,Singapore,Tablet,3,0
147.43,Moscow,Mobile,19,0
332.95,London,Mobile,19,0
26.29,Tokyo,Mobile,13,0
86.48,Singapore,ATM,8,0
23.63,Dubai,Desktop,9,0
51.91,Lagos,Tablet,18,1
155.93,Sao Paulo,Mobile,4,0
74.59,Sao Paulo,POS,2,1
14.1,Sydney,Desktop,6,0
15.7,Sao Paulo,ATM,4,0
14.6,Sao Paulo,Desktop,4,0
114.5,,POS,11,1
645.67,Dubai,Tablet,19,0
298.48,Sydney,Desktop,16,0
8.28,Singapore,ATM,6,0
318.36,Moscow,Desktop,10,1
186.8,Mumbai,ATM,11,0
12.18,Dubai,Mobile,9,0
47.77,Singapore,Tablet,23,0
222.53,Mumbai,ATM,22,0
122.18,Tokyo,ATM,23,0
15.8,Sao Paulo,Desktop,10,0
130.56,Sao Paulo,Desktop,18,0
6.35,New York,POS,17,0
52.19,Mumbai,Mobile,19,0
233.17,Mumbai,ATM,3,0
68.05,Sao Paulo,Mobile,22,0
38.52,Tokyo,Mobile,22,0
177.38,Singapore,POS,19,0
194.85,Singapore,Desktop,13,0
281.76,Lagos,Desktop,10,0
174.47,Sydney,Mobile,5,0
219.1,Singapore,ATM,1,0
149.34,Mumbai,Desktop,23,0
89.31,,ATM,5,0
73.59,Sydney,Mobile,8,0
51.37,Sao Paulo,Desktop,10,0
17.57,Lagos,Mobile,16,0
23.32,Sao Paulo,Desktop,6,0
48.9,New York,Mobile,5,0
86.97,Sao Paulo,Mobile,7,0
325.35,New York,Desktop,7,0
63.69,Singapore,POS,1,0
201.1,Singapore,Desktop,9,0
218.6,Moscow,Desktop,13,0
51.7,Mumbai,Desktop,10,0
128.27,Mumbai,Desktop,8,0
51.01,Tokyo,POS,22,0
,Dubai,POS,6,0
134.21,Sao Paulo,POS,20,1
18.0,Lagos,Mobile,14,0
79.65,Moscow,Desktop,15,0
408.68,Moscow,POS,6,0
54.63,Moscow,ATM,23,1
109.12,Sydney,Desktop,11,0
121.57,Sao Paulo,Desktop,12,0
21.32,Singapore,POS,5,0
116.95,London,ATM,11,1
14.39,Tokyo,Desktop,16,0
33.51,Singapore,Mobile,22,0
217.74,Singapore,POS,20,0
98.73,London,Tablet,3,0
47.71,Lagos,Mobile,1,0
108.97,Lagos,Mobile,22,0
62.42,Tokyo,Desktop,19,0
67.62,Sao Paulo,POS,3,1
137.35,Sao Paulo,POS,20,1
29.96,Lagos,Mobile,18,0
69.71,Tokyo,Mobile,23,0
47.3,Sydney,POS,3,0
11.66,Tokyo,Mobile,19,0
24.23,Singapore,Desktop,8,0
374.29,Mumbai,Desktop,13,0
101.82,New York,Mobile,6,0
15.55,Sydney,POS,1,0
12.25,Sao Paulo,Mobile,16,0
58.95,Sydney,POS,1,0
371.41,Sao Paulo,Tablet,11,0
54.3,Dubai,Desktop,4,0
280.82,London,ATM,22,0
98.21,New York,Mobile,10,0
111.99,Sao Paulo,POS,4,1
15.34,Singapore,Mobile,22,0
187.03,Singapore,ATM,16,0
46.14,Tokyo,Mobile,4,0
172.33,Dubai,Desktop,8,0
27.23,Sydney,Mobile,12,0
81.02,Lagos,Desktop,18,1
98.22,Tokyo,Mobile,23,0
56.29,London,Mobile,20,0
104.06,Singapore,Mobile,0,0
49.75,London,Mobile,11,0
32.66,New York,Tablet,1,0
389.96,Sydney,Desktop,7,1
211.42,Lagos,Mobile,6,1
28.88,Singapore,ATM,6,0
124.62,Singapore,Tablet,5,0
29.46,Mumbai,Mobile,9,0
18.12,London,Desktop,11,0
207.93,Sydney,Desktop,22,0
10.23,London,Desktop,10,0
184.85,Singapore,ATM,0,1
50.5,London,Desktop,14,0
52.84,Sydney,ATM,7,0
104.66,Mumbai,POS,3,0
126.38,Singapore,ATM,16,0
26.87,Sao Paulo,Desktop,16,0
146.86,Lagos,Tablet,8,0
75.54,Singapore,POS,5,0
16.75,Lagos,POS,11,0
55.32,Dubai,Mobile,10,0
304.72,Mumbai,Mobile,23,1
421.68,Lagos,Mobile,0,1
146.8,Singapore,Mobile,4,0
18.0,Sydney,ATM,19,1
114.4,Dubai,POS,22,0
170.03,Sao Paulo,Mobile,15,0
148.16,Mumbai,Desktop,7,0
158.14,Moscow,Mobile,5,0
99.44,Lagos,POS,20,1
61.58,Sao Paulo,ATM,14,1
34.15,Dubai,Mobile,9,0
8.27,Sao Paulo,Desktop,10,0
96.89,New York,ATM,3,0
81.83,Moscow,Tablet,19,0
123.14,Sao Paulo,ATM,1,1
15.31,Dubai,Desktop,23,0
135.57,New York,Mobile,4,0
639.06,Lagos,Tablet,2,0
72.7,Sao Paulo,Mobile,1,1
62.31,Dubai,POS,11,0
93.68,New York,POS,1,0
623.64,Singapore,Mobile,6,0
21.63,Sydney,Desktop,19,0
83.39,Mumbai,POS,17,0
27.67,Lagos,ATM,8,0
36.54,Singapore,Desktop,0,0
63.15,Sao Paulo,POS,3,0
293.55,Dubai,Mobile,13,0
483.52,Singapore,ATM,11,0
109.18,Lagos,Tablet,20,0
44.07,Lagos,Mobile,11,0
1034.85,Dubai,POS,9,1
41.67,Mumbai,POS,15,0
35.58,London,POS,20,0
9.46,Moscow,Mobile,19,0
309.73,Singapore,POS,3,1
193.46,Moscow,POS,10,1
952.97,Singapore,Mobile,22,0
14.46,Tokyo,Mobile,19,0
331.62,Sao Paulo,ATM,18,0
72.03,Dubai,Tablet,2,1
161.86,Singapore,Desktop,9,0
10.89,Sao Paulo,ATM,19,0
335.25,New York,Mobile,3,0
158.41,New York,POS,17,0
63.89,New York,Desktop,12,0
135.59,Singapore,Mobile,17,0
28.73,Dubai,ATM,16,0
35.26,Mumbai,POS,2,0
40.05,London,Mobile,3,0
8.69,Singapore,ATM,8,0
172.08,Dubai,ATM,22,0
247.34,Mumbai,POS,22,0
30.83,Lagos,Mobile,18,0
97.81,Singapore,Mobile,5,0
49.79,Sydney,POS,22,0
95.69,Sydney,ATM,17,0
33.44,Moscow,Mobile,7,0
25.24,,Desktop,17,0
212.15,New York,Mobile,10,0
62.16,Moscow,Desktop,11,0
616.66,Singapore,Tablet,5,0
70.17,Mumbai,Mobile,15,0
24.08,Sao Paulo,Tablet,6,0
257.14,New York,Tablet,22,0
133.47,Mumbai,Desktop,3,0
148.35,Sao Paulo,ATM,6,0
247.07,Sydney,Mobile,3,0
32.52,Lagos,Mobile,5,0
57.98,Lagos,Desktop,16,0
55.22,Sydney,Desktop,22,0
16.12,New York,Mobile,3,0
49.9,Dubai,ATM,5,0
290.04,Mumbai,Mobile,3,0
86.58,Dubai,Mobile,19,0
15.17,Sydney,POS,12,0
12.04,Lagos,ATM,8,0
416.24,Sydney,Desktop,16,0
60.38,Lagos,Mobile,2,0
32.72,Tokyo,Desktop,18,0
49.33,London,Mobile,2,0
13.13,Singapore,Desktop,13,0
319.07,Mumbai,Tablet,0,0
43.28,Sao Paulo,Desktop,4,1
300.11,Lagos,Desktop,14,0
70.58,Mumbai,POS,13,0
321.34,London,Mobile,10,0
88.44,Singapore,Mobile,15,0
170.47,London,POS,20,0
147.08,Moscow,Mobile,6,0
132.37,Tokyo,Mobile,23,0
97.78,Sydney,Mobile,3,0
51.62,Mumbai,Desktop,23,0
548.39,Dubai,Tablet,22,0
24.59,,Desktop,10,0
67.0,Dubai,Desktop,2,0
67.79,Dubai,Desktop,9,0
103.82,Mumbai,Mobile,6,0
41.58,London,POS,13,0
94.28,Dubai,ATM,5,0
55.38,New York,Desktop,1,0
11.7,New York,Desktop,21,0
67.39,Lagos,POS,20,0
19.87,Tokyo,Mobile,12,0
9.9,Lagos,Mobile,20,0
77.52,New York,ATM,22,0
114.05,Tokyo,Mobile,22,0
119.03,Moscow,Mobile,19,1
124.45,Singapore,Desktop,1,0
7.96,Mumbai,Desktop,18,0
14.92,Tokyo,Desktop,22,0
584.57,Dubai,Mobile,4,0
21.07,London,POS,1,0
130.57,Mumbai,Mobile,8,0
31.32,Mumbai,ATM,19,0
72.79,Dubai,Mobile,19,0
33.23,Singapore,Mobile,14,0
123.68,Lagos,Desktop,23,1
77.51,Singapore,Mobile,3,0
40.73,Moscow,Tablet,21,0
21.01,Dubai,Mobile,20,0
89.53,Sydney,Desktop,22,0
17.57,Tokyo,Mobile,7,0
106.72,Singapore,Desktop,15,1
1198.87,New York,Mobile,6,0
294.47,Lagos,Mobile,11,0
146.96,Singapore,Mobile,23,0
60.69,Sydney,POS,12,0
7.9,Dubai,POS,18,0
15.57,Mumbai,Mobile,11,0
273.44,Singapore,Mobile,0,0
27.97,Tokyo,Mobile,3,0
30.9,London,Mobile,16,0
55.58,Sydney,Desktop,7,0
20.73,Mumbai,Desktop,7,0
17.3,Tokyo,ATM,2,0
63.08,Lagos,POS,19,0
25.01,Lagos,Mobile,2,0
29.51,Mumbai,Mobile,12,0
28.24,Sao Paulo,Mobile,7,0
,Moscow,Mobile,21,1
51.66,Dubai,Desktop,15,0
54.79,Dubai,Mobile,1,0
128.59,Lagos,Mobile,14,0
57.04,Dubai,Mobile,3,0
49.1,Sydney,Tablet,13,0
111.89,New York,Mobile,5,0
139.08,Mumbai,ATM,17,0
56.73,Tokyo,Desktop,11,0
72.87,Sao Paulo,Mobile,10,0
28.22,Singapore,Desktop,21,0
25.87,Lagos,Desktop,10,0
155.41,New York,Desktop,5,0
108.79,London,Desktop,12,0
110.04,Sydney,Mobile,19,0
90.83,Moscow,Mobile,1,0
70.16,New York,Mobile,6,0
143.46,Sao Paulo,Tablet,13,0
186.54,Dubai,Tablet,5,0
181.7,Lagos,Tablet,18,1
59.69,Tokyo,ATM,1,0
306.65,Tokyo,Desktop,6,0
85.74,London,ATM,14,0
133.7,Singapore,Desktop,20,0
90.95,Mumbai,Desktop,8,0
87.51,Sydney,Tablet,6,0
29.69,Sao Paulo,Mobile,22,0
144.24,Moscow,Mobile,12,1
1525.11,New York,Desktop,4,0
44.16,Tokyo,Mobile,20,0
72.1,Lagos,Mobile,0,0
40.82,Mumbai,POS,17,0
38.99,Dubai,Desktop,21,0
364.63,Dubai,Mobile,13,1
31.81,Mumbai,Mobile,21,0
39.59,Sydney,ATM,14,0
11.63,Sydney,ATM,14,0
28.98,New York,Tablet,2,0
10.18,Sydney,Mobile,4,0
133.62,Dubai,Desktop,16,0
1450.5,Sao Paulo,Mobile,16,1
44.55,Sao Paulo,POS,14,0
10.66,Lagos,Desktop,5,0
179.47,Sao Paulo,POS,2,1
29.98,Moscow,Desktop,2,0
278.46,Tokyo,ATM,2,0
48.9,Dubai,Desktop,5,0
,Sao Paulo,Desktop,23,0
54.83,Sydney,Desktop,18,0
153.48,,Desktop,4,0
51.93,London,ATM,7,0
38.61,Dubai,Desktop,21,0
53.59,Lagos,ATM,10,0
16.46,Moscow,Desktop,6,0
103.21,Moscow,Mobile,7,0
9.34,Tokyo,Mobile,9,0
40.91,Lagos,Mobile,13,0
153.75,Sao Paulo,POS,13,0
93.07,Tokyo,Mobile,12,0
127.66,London,Mobile,15,0
62.08,Moscow,Mobile,7,0
241.46,Singapore,POS,11,0
184.41,Sydney,ATM,19,0
108.94,Lagos,POS,8,0
184.99,Moscow,Mobile,23,0
152.24,Sao Paulo,Desktop,11,0
41.12,Mumbai,Mobile,9,0
15.21,Lagos,ATM,16,0
105.89,Sao Paulo,Mobile,9,0
121.6,Sao Paulo,ATM,9,0
221.3,Mumbai,POS,8,0
23.81,Tokyo,Tablet,13,0
24.6,London,POS,1,0
110.6,Mumbai,Mobile,9,0
61.66,Tokyo,Mobile,18,0
8.38,Moscow,Desktop,7,0
100.75,Lagos,Mobile,12,0
8.69,Lagos,POS,7,0
23.58,Sydney,Desktop,22,0
294.96,Mumbai,ATM,5,0
496.39,Mumbai,ATM,18,0
17.51,Dubai,Mobile,18,0
46.42,Tokyo,Mobile,9,0
69.89,Lagos,Desktop,23,0
473.12,Sao Paulo,Mobile,23,0
38.78,Tokyo,Tablet,0,0
39.47,Tokyo,POS,13,0
366.35,Dubai,POS,4,0
44.16,Dubai,Desktop,23,0
147.59,New York,POS,23,1
13.13,New York,Tablet,10,0
55.24,Dubai,ATM,8,0
10.75,Sao Paulo,POS,19,0
20.88,Tokyo,POS,9,0
167.86,Dubai,Mobile,17,0
63.12,Lagos,POS,15,0
46.95,Tokyo,Mobile,6,0
29.26,Singapore,Desktop,8,0
52.31,London,Desktop,22,0
92.87,Sydney,Mobile,11,0
196.61,Lagos,Mobile,10,0
3.71,London,Mobile,21,0
26.71,Mumbai,POS,13,0
79.44,Singapore,Tablet,13,0
59.81,Mumbai,ATM,9,0
103.93,Dubai,POS,16,0
89.5,Tokyo,Desktop,1,0
47.69,Sao Paulo,POS,5,0
37.35,Sydney,Desktop,19,0
50.9,Tokyo,Mobile,6,0
235.95,Singapore,ATM,23,0
29.81,New York,ATM,21,0
62.23,London,Mobile,9,0
81.59,Sao Paulo,POS,22,0
371.07,Singapore,Mobile,17,0
47.93,Sao Paulo,ATM,19,0
191.46,Dubai,Tablet,11,0
258.57,Tokyo,Mobile,2,0
62.17,Lagos,POS,13,0
52.89,Sydney,Desktop,19,0
46.43,Mumbai,Mobile,2,0
,Sao Paulo,POS,0,1
170.66,Lagos,POS,19,1
85.98,London,Desktop,14,0
86.39,Mumbai,POS,12,0
19.34,Singapore,Mobile,16,0
23.01,London,Mobile,16,0
704.71,Sydney,Tablet,10,0
54.84,Mumbai,Mobile,14,0
28.44,Lagos,Desktop,11,0
321.89,Lagos,ATM,4,0
90.92,Lagos,POS,17,0
125.96,Moscow,Desktop,9,0
57.29,Sydney,Desktop,21,0
46.97,Sydney,ATM,9,0
55.34,Tokyo,ATM,4,0
14.57,Dubai,Mobile,19,0
60.54,Sao Paulo,Desktop,3,0
92.35,London,Mobile,23,0
510.56,Tokyo,Mobile,15,0
73.3,London,Mobile,11,0
5.12,London,Tablet,5,0
60.14,Tokyo,POS,4,0
1357.57,Sao Paulo,ATM,4,1
172.95,London,Desktop,19,1
27.33,Sydney,Desktop,4,1
127.77,London,Mobile,0,0
29.48,New York,Mobile,4,0
15.04,,Mobile,14,0
45.46,Mumbai,ATM,11,0
73.75,Mumbai,Mobile,8,0
8.5,Sao Paulo,POS,23,1
18.84,Moscow,Mobile,8,0
67.45,Lagos,Desktop,19,0
42.56,Sydney,ATM,2,0
102.96,New York,ATM,13,0
17.53,,Mobile,3,0
146.28,Mumbai,ATM,1,0
18.14,Moscow,Mobile,16,0
406.27,Singapore,POS,16,0
10.1,Mumbai,Mobile,13,0
20.05,Singapore,Desktop,10,0
105.54,Lagos,POS,6,0
415.99,Tokyo,POS,18,0
94.31,London,POS,4,1
123.86,Moscow,Mobile,11,0
67.99,Tokyo,ATM,22,0
21.56,Sao Paulo,Mobile,16,0
38.89,Sydney,Mobile,20,0
17.58,New York,Mobile,4,0
16.34,Singapore,Mobile,0,0
103.74,Dubai,Mobile,19,0
19.39,Lagos,Tablet,13,0
94.78,Singapore,Mobile,18,0
15.93,Mumbai,Desktop,20,0
92.39,Tokyo,Mobile,8,0
38.96,Mumbai,Tablet,2,0
313.34,Sydney,Mobile,23,0
95.21,New York,Mobile,7,0
259.66,Dubai,Tablet,3,0
29.04,Moscow,ATM,13,1
70.93,Sydney,ATM,0,0
22.66,Sao Paulo,Desktop,1,0
42.31,New York,ATM,18,0
49.98,,Tablet,2,0
30.01,Singapore,ATM,14,0
17.51,Tokyo,Mobile,10,0
14.09,Sao Paulo,Mobile,2,0
5.08,London,Mobile,22,0
20.86,Singapore,POS,3,0
132.99,Tokyo,Mobile,15,0
11.49,Sydney,Mobile,3,0
14.81,Moscow,Desktop,14,0
478.18,Mumbai,ATM,4,0
33.11,Singapore,Desktop,21,0
94.93,Sao Paulo,POS,11,0
,Lagos,Mobile,0,1
138.21,Mumbai,ATM,1,0
12.5,Mumbai,Mobile,13,0
51.72,London,Mobile,12,0
11.25,Dubai,Desktop,7,0
983.33,Dubai,Mobile,14,0
11.54,Lagos,Tablet,19,0
21.06,Sydney,Tablet,17,0
21.23,Moscow,Mobile,17,0
12.85,Lagos,Mobile,22,0
295.26,Singapore,Mobile,4,1
957.85,Moscow,Mobile,1,1
39.51,Sydney,ATM,2,0
15.6,New York,Tablet,0,0
5.69,Singapore,Mobile,7,0
50.98,New York,Mobile,3,0
47.09,Mumbai,POS,22,0
32.58,New York,POS,8,0
85.07,Lagos,ATM,5,0
103.0,Tokyo,Mobile,12,0
95.14,Sydney,Desktop,10,0
47.1,Mumbai,Mobile,0,0
19.85,Moscow,POS,23,0
138.71,Singapore,Desktop,16,0
67.61,Singapore,Tablet,19,0
177.18,Moscow,Mobile,22,0
159.03,Moscow,POS,21,1
13.96,Lagos,Mobile,5,0
13.77,New York,POS,18,0
29.05,Dubai,Mobile,0,0
20.87,Mumbai,POS,8,0
153.05,New York,Mobile,18,0
98.14,New York,Tablet,16,0
223.43,Dubai,POS,18,0
103.14,London,Desktop,18,0
83.89,Sao Paulo,Mobile,1,0
249.56,New York,Mobile,13,0
111.8,Mumbai,Mobile,14,0
71.87,Sydney,Tablet,3,0
339.85,Sao Paulo,Mobile,5,1
,Lagos,Mobile,11,0
47.71,New York,Mobile,15,0
26.53,New York,Mobile,20,0
144.51,,Mobile,17,0
260.02,Sao Paulo,Tablet,23,0
63.08,Sydney,Mobile,5,0
281.1,Tokyo,ATM,9,0
7.64,New York,POS,6,0
62.74,Tokyo,Desktop,21,0
63.81,Dubai,ATM,14,0
29.97,Moscow,Tablet,12,0
918.05,Dubai,Desktop,13,0
62.0,Sao Paulo,Mobile,7,0
42.58,Tokyo,Tablet,21,0
